2025-10-24 07:18:10.093 [Info] [Lifecycle] Mod enabled | action=validate_dependencies
2025-10-24 07:18:10.162 [Info] [Bridge] TM:PE feature support | supported=junctionRestrictions, laneArrows, laneConnector, parkingRestrictions, prioritySigns, speedLimits, timedTrafficLights, vehicleRestrictions unsupported=<none>
2025-10-24 07:18:52.908 [Info] [Diagnostics] TM:PE notifier bridge enabled | segment=True node=True laneArrows=True laneConnAdd=True laneConnRemove=True laneConnClear=True laneConnNode=True
2025-10-24 07:19:01.417 [Info] [General] CSM multiplayer role changed: None -> Server (raw='Server')
2025-10-24 07:19:01.418 [Debug] [Diagnostics] Stub simulation hooks unavailable | action=skip_autostart
2025-10-24 07:20:36.019 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.019 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.020 [Debug] [Synchronization] Lane mapping broadcast | segment=399 laneIndex=0 hostLane=120818 guid=LaneGuid(Segment=399, Build=4612, Prefab=0, Lane=0, Seq=1) version=1 reason=priority_signs
2025-10-24 07:20:36.020 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.021 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.021 [Debug] [Synchronization] Lane mapping broadcast | segment=399 laneIndex=1 hostLane=20305 guid=LaneGuid(Segment=399, Build=4612, Prefab=0, Lane=1, Seq=1) version=2 reason=priority_signs
2025-10-24 07:20:36.021 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.021 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.021 [Debug] [Synchronization] Lane mapping broadcast | segment=399 laneIndex=2 hostLane=26172 guid=LaneGuid(Segment=399, Build=4612, Prefab=0, Lane=2, Seq=1) version=3 reason=priority_signs
2025-10-24 07:20:36.022 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.022 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.022 [Debug] [Synchronization] Lane mapping broadcast | segment=399 laneIndex=3 hostLane=169896 guid=LaneGuid(Segment=399, Build=4612, Prefab=0, Lane=3, Seq=1) version=4 reason=priority_signs
2025-10-24 07:20:36.023 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.023 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.023 [Debug] [Synchronization] Lane mapping broadcast | segment=399 laneIndex=4 hostLane=162579 guid=LaneGuid(Segment=399, Build=4612, Prefab=0, Lane=4, Seq=1) version=5 reason=priority_signs
2025-10-24 07:20:36.024 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.024 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.024 [Debug] [Synchronization] Lane mapping broadcast | segment=399 laneIndex=5 hostLane=189390 guid=LaneGuid(Segment=399, Build=4612, Prefab=0, Lane=5, Seq=1) version=6 reason=priority_signs
2025-10-24 07:20:36.026 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.026 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.026 [Debug] [Synchronization] Lane mapping broadcast | segment=8173 laneIndex=0 hostLane=69868 guid=LaneGuid(Segment=8173, Build=4615, Prefab=0, Lane=0, Seq=1) version=7 reason=priority_signs
2025-10-24 07:20:36.027 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.027 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.027 [Debug] [Synchronization] Lane mapping broadcast | segment=8173 laneIndex=1 hostLane=189126 guid=LaneGuid(Segment=8173, Build=4615, Prefab=0, Lane=1, Seq=1) version=8 reason=priority_signs
2025-10-24 07:20:36.028 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.028 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.028 [Debug] [Synchronization] Lane mapping broadcast | segment=8173 laneIndex=2 hostLane=114424 guid=LaneGuid(Segment=8173, Build=4615, Prefab=0, Lane=2, Seq=1) version=9 reason=priority_signs
2025-10-24 07:20:36.029 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.029 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.029 [Debug] [Synchronization] Lane mapping broadcast | segment=8173 laneIndex=3 hostLane=33486 guid=LaneGuid(Segment=8173, Build=4615, Prefab=0, Lane=3, Seq=1) version=10 reason=priority_signs
2025-10-24 07:20:36.030 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.030 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.030 [Debug] [Synchronization] Lane mapping broadcast | segment=8173 laneIndex=4 hostLane=135418 guid=LaneGuid(Segment=8173, Build=4615, Prefab=0, Lane=4, Seq=1) version=11 reason=priority_signs
2025-10-24 07:20:36.031 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.031 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.032 [Debug] [Synchronization] Lane mapping broadcast | segment=8173 laneIndex=5 hostLane=205327 guid=LaneGuid(Segment=8173, Build=4615, Prefab=0, Lane=5, Seq=1) version=12 reason=priority_signs
2025-10-24 07:20:36.033 [Debug] [Hook] TM:PE priority sign query | nodeId=14256 segmentId=399 signType=None
2025-10-24 07:20:36.033 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.034 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.034 [Debug] [Hook] TM:PE priority sign query | nodeId=14256 segmentId=8173 signType=None
2025-10-24 07:20:36.034 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.034 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.035 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.035 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.035 [Debug] [Synchronization] Lane mapping broadcast | segment=27634 laneIndex=0 hostLane=58738 guid=LaneGuid(Segment=27634, Build=1749, Prefab=21, Lane=0, Seq=1) version=13 reason=junction_restrictions
2025-10-24 07:20:36.036 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.036 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.036 [Debug] [Synchronization] Lane mapping broadcast | segment=27634 laneIndex=1 hostLane=189551 guid=LaneGuid(Segment=27634, Build=1749, Prefab=21, Lane=1, Seq=1) version=14 reason=junction_restrictions
2025-10-24 07:20:36.037 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.037 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.037 [Debug] [Synchronization] Lane mapping broadcast | segment=27634 laneIndex=2 hostLane=252385 guid=LaneGuid(Segment=27634, Build=1749, Prefab=21, Lane=2, Seq=1) version=15 reason=junction_restrictions
2025-10-24 07:20:36.038 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.038 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.039 [Debug] [Synchronization] Lane mapping broadcast | segment=27634 laneIndex=3 hostLane=11789 guid=LaneGuid(Segment=27634, Build=1749, Prefab=21, Lane=3, Seq=1) version=16 reason=junction_restrictions
2025-10-24 07:20:36.039 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.039 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.040 [Debug] [Synchronization] Lane mapping broadcast | segment=27634 laneIndex=4 hostLane=113789 guid=LaneGuid(Segment=27634, Build=1749, Prefab=21, Lane=4, Seq=1) version=17 reason=junction_restrictions
2025-10-24 07:20:36.040 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.040 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.041 [Debug] [Synchronization] Lane mapping broadcast | segment=27634 laneIndex=5 hostLane=162103 guid=LaneGuid(Segment=27634, Build=1749, Prefab=21, Lane=5, Seq=1) version=18 reason=junction_restrictions
2025-10-24 07:20:36.042 [Debug] [Hook] TM:PE junction restriction query | nodeId=30720 state=UTurns=True, LaneChange=False, Blocked=True, Pedestrians=True, NearTurnOnRed=False, FarTurnOnRed=False
2025-10-24 07:20:36.042 [Debug] [Network] Dispatch command | direction=all type=JunctionRestrictionsApplied
2025-10-24 07:20:36.043 [Debug] [Network] Dispatch complete | direction=all type=JunctionRestrictionsApplied
2025-10-24 07:20:36.044 [Debug] [Hook] TM:PE junction restriction query | nodeId=14256 state=UTurns=False, LaneChange=False, Blocked=False, Pedestrians=False, NearTurnOnRed=False, FarTurnOnRed=False
2025-10-24 07:20:36.044 [Debug] [Network] Dispatch command | direction=all type=JunctionRestrictionsApplied
2025-10-24 07:20:36.044 [Debug] [Network] Dispatch complete | direction=all type=JunctionRestrictionsApplied
2025-10-24 07:20:36.045 [Debug] [Hook] TM:PE priority sign query | nodeId=14256 segmentId=399 signType=None
2025-10-24 07:20:36.046 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.046 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.047 [Debug] [Hook] TM:PE priority sign query | nodeId=14256 segmentId=8173 signType=None
2025-10-24 07:20:36.047 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.047 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.048 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.048 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.048 [Debug] [Synchronization] Lane mapping broadcast | segment=35241 laneIndex=0 hostLane=116263 guid=LaneGuid(Segment=35241, Build=4618, Prefab=0, Lane=0, Seq=1) version=19 reason=priority_signs
2025-10-24 07:20:36.049 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.049 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.049 [Debug] [Synchronization] Lane mapping broadcast | segment=35241 laneIndex=1 hostLane=212090 guid=LaneGuid(Segment=35241, Build=4618, Prefab=0, Lane=1, Seq=1) version=20 reason=priority_signs
2025-10-24 07:20:36.050 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.050 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.050 [Debug] [Synchronization] Lane mapping broadcast | segment=35241 laneIndex=2 hostLane=170646 guid=LaneGuid(Segment=35241, Build=4618, Prefab=0, Lane=2, Seq=1) version=21 reason=priority_signs
2025-10-24 07:20:36.051 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.051 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.051 [Debug] [Synchronization] Lane mapping broadcast | segment=35241 laneIndex=3 hostLane=73152 guid=LaneGuid(Segment=35241, Build=4618, Prefab=0, Lane=3, Seq=1) version=22 reason=priority_signs
2025-10-24 07:20:36.052 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.052 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.052 [Debug] [Synchronization] Lane mapping broadcast | segment=35241 laneIndex=4 hostLane=179656 guid=LaneGuid(Segment=35241, Build=4618, Prefab=0, Lane=4, Seq=1) version=23 reason=priority_signs
2025-10-24 07:20:36.053 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.053 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.054 [Debug] [Synchronization] Lane mapping broadcast | segment=35241 laneIndex=5 hostLane=49013 guid=LaneGuid(Segment=35241, Build=4618, Prefab=0, Lane=5, Seq=1) version=24 reason=priority_signs
2025-10-24 07:20:36.054 [Debug] [Hook] TM:PE priority sign query | nodeId=27870 segmentId=8173 signType=None
2025-10-24 07:20:36.054 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.054 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.054 [Debug] [Hook] TM:PE priority sign query | nodeId=27870 segmentId=35241 signType=None
2025-10-24 07:20:36.056 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.056 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.056 [Debug] [Hook] TM:PE junction restriction query | nodeId=14256 state=UTurns=False, LaneChange=False, Blocked=True, Pedestrians=True, NearTurnOnRed=False, FarTurnOnRed=False
2025-10-24 07:20:36.057 [Debug] [Network] Dispatch command | direction=all type=JunctionRestrictionsApplied
2025-10-24 07:20:36.057 [Debug] [Network] Dispatch complete | direction=all type=JunctionRestrictionsApplied
2025-10-24 07:20:36.058 [Debug] [Hook] TM:PE junction restriction query | nodeId=27870 state=UTurns=False, LaneChange=False, Blocked=False, Pedestrians=False, NearTurnOnRed=False, FarTurnOnRed=False
2025-10-24 07:20:36.058 [Debug] [Network] Dispatch command | direction=all type=JunctionRestrictionsApplied
2025-10-24 07:20:36.058 [Debug] [Network] Dispatch complete | direction=all type=JunctionRestrictionsApplied
2025-10-24 07:20:36.059 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.059 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.059 [Debug] [Synchronization] Lane mapping broadcast | segment=24388 laneIndex=0 hostLane=21440 guid=LaneGuid(Segment=24388, Build=1746, Prefab=21, Lane=0, Seq=1) version=25 reason=priority_signs
2025-10-24 07:20:36.060 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.060 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.060 [Debug] [Synchronization] Lane mapping broadcast | segment=24388 laneIndex=1 hostLane=8675 guid=LaneGuid(Segment=24388, Build=1746, Prefab=21, Lane=1, Seq=1) version=26 reason=priority_signs
2025-10-24 07:20:36.061 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.061 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.062 [Debug] [Synchronization] Lane mapping broadcast | segment=24388 laneIndex=2 hostLane=31580 guid=LaneGuid(Segment=24388, Build=1746, Prefab=21, Lane=2, Seq=1) version=27 reason=priority_signs
2025-10-24 07:20:36.062 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.062 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.063 [Debug] [Synchronization] Lane mapping broadcast | segment=24388 laneIndex=3 hostLane=29567 guid=LaneGuid(Segment=24388, Build=1746, Prefab=21, Lane=3, Seq=1) version=28 reason=priority_signs
2025-10-24 07:20:36.063 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.063 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.064 [Debug] [Synchronization] Lane mapping broadcast | segment=24388 laneIndex=4 hostLane=16140 guid=LaneGuid(Segment=24388, Build=1746, Prefab=21, Lane=4, Seq=1) version=29 reason=priority_signs
2025-10-24 07:20:36.064 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.064 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 07:20:36.065 [Debug] [Synchronization] Lane mapping broadcast | segment=24388 laneIndex=5 hostLane=192285 guid=LaneGuid(Segment=24388, Build=1746, Prefab=21, Lane=5, Seq=1) version=30 reason=priority_signs
2025-10-24 07:20:36.065 [Debug] [Hook] TM:PE priority sign query | nodeId=9845 segmentId=24388 signType=None
2025-10-24 07:20:36.065 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.066 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.066 [Debug] [Hook] TM:PE priority sign query | nodeId=9845 segmentId=27634 signType=None
2025-10-24 07:20:36.066 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.066 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.067 [Debug] [Hook] TM:PE junction restriction query | nodeId=30720 state=UTurns=True, LaneChange=False, Blocked=True, Pedestrians=True, NearTurnOnRed=False, FarTurnOnRed=False
2025-10-24 07:20:36.067 [Debug] [Network] Dispatch command | direction=all type=JunctionRestrictionsApplied
2025-10-24 07:20:36.067 [Debug] [Network] Dispatch complete | direction=all type=JunctionRestrictionsApplied
2025-10-24 07:20:36.068 [Debug] [Hook] TM:PE junction restriction query | nodeId=9845 state=UTurns=True, LaneChange=False, Blocked=True, Pedestrians=True, NearTurnOnRed=False, FarTurnOnRed=False
2025-10-24 07:20:36.068 [Debug] [Network] Dispatch command | direction=all type=JunctionRestrictionsApplied
2025-10-24 07:20:36.068 [Debug] [Network] Dispatch complete | direction=all type=JunctionRestrictionsApplied
2025-10-24 07:20:36.069 [Debug] [Hook] TM:PE priority sign query | nodeId=27870 segmentId=8173 signType=None
2025-10-24 07:20:36.069 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.070 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.070 [Debug] [Hook] TM:PE priority sign query | nodeId=27870 segmentId=35241 signType=None
2025-10-24 07:20:36.070 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.071 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.071 [Debug] [Hook] TM:PE priority sign query | nodeId=6913 segmentId=35241 signType=None
2025-10-24 07:20:36.072 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.072 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 07:20:36.072 [Debug] [Hook] TM:PE junction restriction query | nodeId=27870 state=UTurns=False, LaneChange=False, Blocked=True, Pedestrians=True, NearTurnOnRed=False, FarTurnOnRed=False
2025-10-24 07:20:36.073 [Debug] [Network] Dispatch command | direction=all type=JunctionRestrictionsApplied
2025-10-24 07:20:36.073 [Debug] [Network] Dispatch complete | direction=all type=JunctionRestrictionsApplied
2025-10-24 07:20:36.073 [Debug] [Hook] TM:PE junction restriction query | nodeId=6913 state=UTurns=True, LaneChange=False, Blocked=True, Pedestrians=True, NearTurnOnRed=False, FarTurnOnRed=False
2025-10-24 07:20:36.074 [Debug] [Network] Dispatch command | direction=all type=JunctionRestrictionsApplied
2025-10-24 07:20:36.074 [Debug] [Network] Dispatch complete | direction=all type=JunctionRestrictionsApplied
2025-10-24 07:20:36.951 [Info] [General] Received PrioritySignApplied node=14256 segment=399 sign=None
2025-10-24 07:20:36.952 [Debug] [Hook] TM:PE priority sign request | nodeId=14256 segmentId=399 signType=None
2025-10-24 07:20:36.952 [Info] [General] Applied remote priority sign node=14256 segment=399 -> None
2025-10-24 07:20:36.953 [Info] [General] Received PrioritySignApplied node=14256 segment=8173 sign=None
2025-10-24 07:20:36.953 [Debug] [Hook] TM:PE priority sign request | nodeId=14256 segmentId=8173 signType=None
2025-10-24 07:20:36.954 [Info] [General] Applied remote priority sign node=14256 segment=8173 -> None
2025-10-24 07:20:36.954 [Info] [General] Received JunctionRestrictionsApplied node=30720 state=UTurns=True, LaneChange=False, Blocked=True, Pedestrians=True, NearTurnOnRed=False, FarTurnOnRed=False
2025-10-24 07:20:36.954 [Debug] [Hook] TM:PE junction restriction request | nodeId=30720 state=UTurns=True, LaneChange=False, Blocked=True, Pedestrians=True, NearTurnOnRed=False, FarTurnOnRed=False
2025-10-24 07:20:36.956 [Warn] [Bridge] TM:PE junction restriction rejected | segmentId=27634 startNode=True flag=AllowUTurns value=True
2025-10-24 07:20:36.957 [Warn] [Bridge] TM:PE junction restriction rejected | segmentId=27634 startNode=True flag=AllowNearTurnOnRed value=False
2025-10-24 07:20:36.957 [Warn] [Bridge] TM:PE junction restriction rejected | segmentId=27634 startNode=True flag=AllowFarTurnOnRed value=False
2025-10-24 07:20:36.958 [Warn] [Bridge] TM:PE junction restriction rejected | segmentId=27634 startNode=True flag=AllowLaneChangesWhenGoingStraight value=False
2025-10-24 07:20:36.959 [Warn] [Bridge] TM:PE junction restriction rejected | segmentId=399 startNode=True flag=AllowNearTurnOnRed value=False
2025-10-24 07:20:36.959 [Warn] [Bridge] TM:PE junction restriction rejected | segmentId=399 startNode=True flag=AllowFarTurnOnRed value=False
2025-10-24 07:20:36.960 [Warn] [Bridge] TM:PE junction restriction rejected | segmentId=399 startNode=True flag=AllowLaneChangesWhenGoingStraight value=False
2025-10-24 07:20:36.961 [Info] [General] Applied remote junction restrictions node=30720
2025-10-24 07:20:36.962 [Info] [General] Received JunctionRestrictionsApplied node=14256 state=UTurns=False, LaneChange=False, Blocked=False, Pedestrians=False, NearTurnOnRed=False, FarTurnOnRed=False
2025-10-24 07:20:36.962 [Debug] [Hook] TM:PE junction restriction request | nodeId=14256 state=UTurns=False, LaneChange=False, Blocked=False, Pedestrians=False, NearTurnOnRed=False, FarTurnOnRed=False
2025-10-24 07:20:36.962 [Warn] [Bridge] TM:PE junction restriction apply aborted | nodeId=14256 detail=tmpe_may_have_junction_restrictions=false
2025-10-24 07:20:36.963 [Warn] [Bridge] TM:PE junction restriction apply via API failed | nodeId=14256 action=fallback_to_stub
2025-10-24 07:20:36.963 [Error] [General] Failed to apply remote junction restrictions node=14256
2025-10-24 07:20:36.964 [Info] [General] Received PrioritySignApplied node=14256 segment=399 sign=None
2025-10-24 07:20:36.964 [Debug] [Hook] TM:PE priority sign request | nodeId=14256 segmentId=399 signType=None
2025-10-24 07:20:36.965 [Info] [General] Applied remote priority sign node=14256 segment=399 -> None
2025-10-24 07:20:36.965 [Info] [General] Received PrioritySignApplied node=14256 segment=8173 sign=None
2025-10-24 07:20:36.965 [Debug] [Hook] TM:PE priority sign request | nodeId=14256 segmentId=8173 signType=None
2025-10-24 07:20:36.967 [Info] [General] Applied remote priority sign node=14256 segment=8173 -> None
2025-10-24 07:20:36.967 [Info] [General] Received PrioritySignApplied node=27870 segment=8173 sign=None
2025-10-24 07:20:36.968 [Debug] [Hook] TM:PE priority sign request | nodeId=27870 segmentId=8173 signType=None
2025-10-24 07:20:36.968 [Info] [General] Applied remote priority sign node=27870 segment=8173 -> None
2025-10-24 07:20:36.968 [Info] [General] Received PrioritySignApplied node=27870 segment=35241 sign=None
2025-10-24 07:20:36.969 [Debug] [Hook] TM:PE priority sign request | nodeId=27870 segmentId=35241 signType=None
2025-10-24 07:20:36.969 [Info] [General] Applied remote priority sign node=27870 segment=35241 -> None
2025-10-24 07:20:36.969 [Info] [General] Received JunctionRestrictionsApplied node=14256 state=UTurns=False, LaneChange=False, Blocked=True, Pedestrians=True, NearTurnOnRed=False, FarTurnOnRed=False
2025-10-24 07:20:36.970 [Debug] [Hook] TM:PE junction restriction request | nodeId=14256 state=UTurns=False, LaneChange=False, Blocked=True, Pedestrians=True, NearTurnOnRed=False, FarTurnOnRed=False
2025-10-24 07:20:36.970 [Warn] [Bridge] TM:PE junction restriction apply aborted | nodeId=14256 detail=tmpe_may_have_junction_restrictions=false
2025-10-24 07:20:36.970 [Warn] [Bridge] TM:PE junction restriction apply via API failed | nodeId=14256 action=fallback_to_stub
2025-10-24 07:20:36.971 [Error] [General] Failed to apply remote junction restrictions node=14256
2025-10-24 07:20:36.971 [Info] [General] Received JunctionRestrictionsApplied node=27870 state=UTurns=False, LaneChange=False, Blocked=False, Pedestrians=False, NearTurnOnRed=False, FarTurnOnRed=False
2025-10-24 07:20:36.971 [Debug] [Hook] TM:PE junction restriction request | nodeId=27870 state=UTurns=False, LaneChange=False, Blocked=False, Pedestrians=False, NearTurnOnRed=False, FarTurnOnRed=False
2025-10-24 07:20:36.972 [Warn] [Bridge] TM:PE junction restriction apply aborted | nodeId=27870 detail=tmpe_may_have_junction_restrictions=false
2025-10-24 07:20:36.972 [Warn] [Bridge] TM:PE junction restriction apply via API failed | nodeId=27870 action=fallback_to_stub
2025-10-24 07:20:36.972 [Error] [General] Failed to apply remote junction restrictions node=27870
2025-10-24 07:20:36.973 [Info] [General] Received PrioritySignApplied node=9845 segment=24388 sign=None
2025-10-24 07:20:36.973 [Debug] [Hook] TM:PE priority sign request | nodeId=9845 segmentId=24388 signType=None
2025-10-24 07:20:36.973 [Info] [General] Applied remote priority sign node=9845 segment=24388 -> None
